Episode,Game,Coins,Score,World,Level,Time
1,1,0,0,1,1,389
1,2,0,0,1,1,395
1,3,0,0,1,1,395
1,4,0,0,1,1,395
1,5,0,0,1,1,395
1,6,0,0,1,1,395
1,7,0,0,1,1,395
1,8,0,0,1,1,395
1,9,0,0,1,1,395
1,10,0,0,1,1,395
1,11,0,0,1,1,394
1,12,0,0,1,1,395
1,13,0,0,1,1,395
1,14,0,0,1,1,395
1,15,0,0,1,1,395
1,16,0,0,1,1,394
1,17,0,0,1,1,395
1,18,0,0,1,1,395
1,19,0,0,1,1,395
1,20,0,0,1,1,395
2,1,0,100,1,1,394
2,2,0,0,1,1,394
2,3,0,0,1,1,395
2,4,0,0,1,1,395
2,5,0,0,1,1,395
2,6,0,0,1,1,395
2,7,0,0,1,1,395
2,8,0,0,1,1,395
2,9,0,0,1,1,394
2,10,0,0,1,1,395
2,11,0,0,1,1,395
2,12,0,0,1,1,395
2,13,0,0,1,1,394
2,14,0,0,1,1,395
2,15,0,0,1,1,395
2,16,0,0,1,1,394
2,17,0,0,1,1,395
2,18,0,0,1,1,395
2,19,0,0,1,1,394
2,20,0,0,1,1,394
3,1,0,100,1,1,395
3,2,0,0,1,1,395
3,3,0,0,1,1,395
3,4,0,0,1,1,395
3,5,0,0,1,1,395
3,6,0,0,1,1,395
3,7,0,0,1,1,395
3,8,0,0,1,1,395
3,9,0,0,1,1,395
3,10,0,0,1,1,395
3,11,0,0,1,1,395
3,12,0,0,1,1,395
3,13,0,0,1,1,395
3,14,0,0,1,1,395
3,15,0,0,1,1,395
3,16,0,0,1,1,395
3,17,0,0,1,1,395
3,18,0,0,1,1,395
3,19,0,0,1,1,395
3,20,0,0,1,1,395
4,1,0,0,1,1,353
4,2,0,0,1,1,395
4,3,0,0,1,1,395
4,4,0,0,1,1,395
4,5,0,0,1,1,395
4,6,0,0,1,1,395
4,7,0,0,1,1,334
4,8,0,0,1,1,395
4,9,0,0,1,1,395
4,10,0,0,1,1,395
4,11,0,0,1,1,395
4,12,0,0,1,1,395
4,13,0,0,1,1,395
4,14,0,0,1,1,395
4,15,0,0,1,1,395
4,16,0,0,1,1,395
4,17,0,0,1,1,395
4,18,0,0,1,1,395
4,19,0,0,1,1,395
4,20,0,0,1,1,395
5,1,0,0,1,1,394
5,2,0,0,1,1,395
5,3,0,0,1,1,395
5,4,0,0,1,1,395
5,5,0,0,1,1,395
5,6,0,0,1,1,395
5,7,0,0,1,1,395
5,8,0,0,1,1,395
5,9,0,0,1,1,395
5,10,0,0,1,1,395
5,11,0,0,1,1,395
5,12,0,0,1,1,395
5,13,0,0,1,1,395
5,14,0,0,1,1,395
5,15,0,0,1,1,395
5,16,0,0,1,1,395
5,17,0,0,1,1,395
5,18,0,0,1,1,395
5,19,0,0,1,1,395
5,20,0,0,1,1,395
6,1,0,300,1,1,123
6,2,0,0,1,1,395
6,3,0,0,1,1,395
6,4,0,0,1,1,395
6,5,0,0,1,1,395
6,6,0,0,1,1,395
6,7,0,0,1,1,395
6,8,0,0,1,1,395
6,9,0,0,1,1,395
6,10,0,0,1,1,395
6,11,0,0,1,1,395
6,12,0,0,1,1,395
6,13,0,0,1,1,395
6,14,0,0,1,1,395
6,15,0,0,1,1,395
6,16,0,0,1,1,395
6,17,0,0,1,1,395
6,18,0,0,1,1,395
6,19,0,0,1,1,395
6,20,0,0,1,1,395
7,1,0,0,1,1,394
7,2,0,0,1,1,394
7,3,0,0,1,1,395
7,4,0,0,1,1,395
7,5,0,200,1,1,395
7,6,0,0,1,1,395
7,7,0,0,1,1,395
7,8,0,0,1,1,395
7,9,0,0,1,1,395
7,10,0,0,1,1,395
7,11,0,0,1,1,395
7,12,0,0,1,1,395
7,13,0,0,1,1,395
7,14,0,0,1,1,395
7,15,0,0,1,1,395
7,16,0,0,1,1,395
7,17,0,400,1,1,395
7,18,0,0,1,1,395
7,19,0,0,1,1,395
7,20,0,100,1,1,395
8,1,0,300,1,1,393
8,2,0,500,1,1,393
8,3,0,0,1,1,395
8,4,0,0,1,1,395
8,5,0,0,1,1,395
8,6,0,200,1,1,395
8,7,0,0,1,1,395
8,8,0,0,1,1,395
8,9,0,100,1,1,394
8,10,0,500,1,1,395
8,11,0,0,1,1,395
8,12,0,0,1,1,398
8,13,0,0,1,1,395
8,14,0,400,1,1,398
8,15,0,300,1,1,395
8,16,0,0,1,1,395
8,17,0,0,1,1,395
8,18,0,200,1,1,395
8,19,0,0,1,1,395
8,20,0,0,1,1,395
9,1,0,100,1,1,398
9,2,0,0,1,1,394
9,3,0,0,1,1,394
9,4,0,0,1,1,394
9,5,0,0,1,1,395
9,6,0,0,1,1,395
9,7,0,0,1,1,395
9,8,0,0,1,1,394
9,9,0,0,1,1,394
9,10,0,0,1,1,395
9,11,0,0,1,1,395
9,12,0,0,1,1,395
9,13,0,0,1,1,395
9,14,0,0,1,1,395
9,15,0,0,1,1,395
9,16,0,0,1,1,395
9,17,0,0,1,1,395
9,18,0,0,1,1,395
9,19,0,0,1,1,395
9,20,0,0,1,1,395
10,1,2,600,1,1,398
10,2,1,500,1,1,398
10,3,0,200,1,1,398
10,4,0,300,1,1,398
10,5,1,900,1,1,359
10,6,4,1300,1,1,332
10,7,0,500,1,1,398
10,8,0,500,1,1,395
10,9,0,0,1,1,395
10,10,0,0,1,1,395
10,11,0,0,1,1,395
10,12,0,0,1,1,395
10,13,0,300,1,1,346
10,14,0,0,1,1,395
10,15,1,400,1,1,351
10,16,2,800,1,1,368
10,17,1,400,1,1,395
10,18,0,100,1,1,395
10,19,0,0,1,1,395
10,20,1,500,1,1,373
11,1,0,500,1,1,397
11,2,0,0,1,1,394
11,3,0,0,1,1,391
11,4,0,0,1,1,395
11,5,0,0,1,1,395
11,6,0,0,1,1,395
11,7,0,0,1,1,395
11,8,0,0,1,1,395
11,9,0,0,1,1,395
11,10,0,0,1,1,395
11,11,0,0,1,1,395
11,12,0,100,1,1,361
11,13,0,0,1,1,395
11,14,0,200,1,1,365
11,15,0,200,1,1,395
11,16,0,0,1,1,395
11,17,0,500,1,1,325
11,18,0,600,1,1,328
11,19,0,0,1,1,395
11,20,0,0,1,1,395
12,1,0,0,1,1,394
12,2,0,0,1,1,395
12,3,0,100,1,1,393
12,4,1,300,1,1,394
12,5,0,0,1,1,395
12,6,0,0,1,1,395
12,7,0,0,1,1,395
12,8,0,0,1,1,395
12,9,0,0,1,1,395
12,10,0,0,1,1,395
12,11,0,0,1,1,395
12,12,0,0,1,1,395
12,13,0,0,1,1,395
12,14,0,0,1,1,395
12,15,0,0,1,1,395
12,16,0,0,1,1,395
12,17,0,0,1,1,395
12,18,0,0,1,1,395
12,19,0,0,1,1,395
12,20,0,0,1,1,395
13,1,0,100,1,1,391
13,2,0,0,1,1,395
13,3,0,0,1,1,395
13,4,0,0,1,1,395
13,5,0,0,1,1,395
13,6,0,0,1,1,395
13,7,0,0,1,1,395
13,8,0,0,1,1,395
13,9,0,0,1,1,395
13,10,0,0,1,1,394
13,11,0,0,1,1,394
13,12,0,0,1,1,394
13,13,0,0,1,1,394
13,14,0,0,1,1,395
13,15,0,0,1,1,395
13,16,0,0,1,1,394
13,17,0,0,1,1,395
13,18,0,0,1,1,395
13,19,0,0,1,1,395
13,20,0,0,1,1,395
14,1,1,200,1,1,393
14,2,0,0,1,1,395
14,3,0,0,1,1,395
14,4,0,0,1,1,395
14,5,0,0,1,1,395
14,6,0,0,1,1,395
14,7,0,0,1,1,394
14,8,0,0,1,1,394
14,9,0,0,1,1,394
14,10,0,0,1,1,395
14,11,0,0,1,1,395
14,12,0,0,1,1,395
14,13,0,0,1,1,395
14,14,0,0,1,1,395
14,15,0,0,1,1,395
14,16,0,0,1,1,395
14,17,0,0,1,1,394
14,18,0,0,1,1,395
14,19,0,0,1,1,395
14,20,0,0,1,1,394
15,1,0,0,1,1,394
15,2,0,0,1,1,395
15,3,0,0,1,1,395
15,4,0,0,1,1,394
15,5,0,0,1,1,395
15,6,0,0,1,1,395
15,7,0,0,1,1,395
15,8,0,0,1,1,395
15,9,0,0,1,1,395
15,10,0,0,1,1,395
15,11,0,0,1,1,395
15,12,0,0,1,1,395
15,13,0,0,1,1,392
15,14,0,0,1,1,393
15,15,0,0,1,1,393
15,16,0,0,1,1,395
15,17,1,600,1,1,215
15,18,0,0,1,1,395
15,19,0,0,1,1,394
15,20,0,0,1,1,395
16,1,0,100,1,1,395
16,2,0,0,1,1,395
16,3,0,0,1,1,395
16,4,0,0,1,1,395
16,5,0,0,1,1,395
16,6,0,0,1,1,395
16,7,0,0,1,1,395
16,8,0,0,1,1,395
16,9,0,0,1,1,395
16,10,0,0,1,1,395
16,11,0,0,1,1,395
16,12,0,0,1,1,395
16,13,0,0,1,1,395
16,14,0,0,1,1,395
16,15,0,0,1,1,395
16,16,0,0,1,1,395
16,17,0,0,1,1,395
16,18,0,0,1,1,395
16,19,0,0,1,1,395
16,20,0,0,1,1,395
17,1,0,0,1,1,390
17,2,0,0,1,1,395
17,3,0,0,1,1,394
17,4,0,0,1,1,395
17,5,0,0,1,1,395
17,6,0,0,1,1,395
17,7,0,0,1,1,395
17,8,0,0,1,1,395
17,9,0,0,1,1,395
17,10,0,0,1,1,395
17,11,0,0,1,1,395
17,12,0,0,1,1,395
17,13,0,0,1,1,395
17,14,0,0,1,1,395
17,15,0,0,1,1,395
17,16,0,0,1,1,395
17,17,0,0,1,1,395
17,18,0,0,1,1,395
17,19,0,0,1,1,395
17,20,0,0,1,1,395
18,1,0,100,1,1,298
18,2,0,0,1,1,395
18,3,0,0,1,1,395
18,4,0,200,1,1,395
18,5,1,1000,1,1,321
18,6,0,0,1,1,395
18,7,0,0,1,1,395
18,8,0,0,1,1,395
18,9,0,0,1,1,395
18,10,0,0,1,1,395
18,11,0,0,1,1,395
18,12,0,0,1,1,395
18,13,0,0,1,1,395
18,14,0,0,1,1,395
18,15,0,0,1,1,395
18,16,0,0,1,1,395
18,17,0,0,1,1,395
18,18,0,0,1,1,395
18,19,0,0,1,1,395
18,20,0,0,1,1,395
19,1,0,500,1,1,395
19,2,0,0,1,1,395
19,3,0,0,1,1,395
19,4,0,0,1,1,395
19,5,0,0,1,1,395
19,6,0,0,1,1,395
19,7,0,0,1,1,395
19,8,0,0,1,1,395
19,9,0,0,1,1,395
19,10,0,0,1,1,395
19,11,0,0,1,1,395
19,12,0,0,1,1,395
19,13,0,0,1,1,395
19,14,0,0,1,1,395
19,15,0,0,1,1,395
19,16,0,0,1,1,395
19,17,0,0,1,1,395
19,18,0,0,1,1,395
19,19,0,0,1,1,395
19,20,0,0,1,1,395
20,1,0,0,1,1,394
20,2,0,0,1,1,395
20,3,0,0,1,1,391
20,4,0,0,1,1,395
20,5,0,0,1,1,395
20,6,0,0,1,1,394
20,7,0,0,1,1,395
20,8,0,0,1,1,395
20,9,0,0,1,1,394
20,10,0,0,1,1,395
20,11,0,0,1,1,395
20,12,0,0,1,1,395
20,13,0,0,1,1,395
20,14,0,0,1,1,394
20,15,0,200,1,1,248
20,16,0,0,1,1,395
20,17,0,0,1,1,395
20,18,0,0,1,1,394
20,19,0,0,1,1,394
20,20,0,0,1,1,395
21,1,0,100,1,1,394
21,2,0,0,1,1,393
21,3,0,0,1,1,395
21,4,0,0,1,1,395
21,5,0,0,1,1,394
21,6,0,0,1,1,395
21,7,0,0,1,1,394
21,8,0,0,1,1,395
21,9,0,0,1,1,394
21,10,0,0,1,1,395
21,11,0,200,1,1,267
21,12,2,1100,1,1,258
21,13,0,0,1,1,395
21,14,0,0,1,1,395
21,15,0,0,1,1,395
21,16,0,0,1,1,395
21,17,0,0,1,1,395
21,18,0,0,1,1,395
21,19,0,0,1,1,395
21,20,0,0,1,1,395
22,1,0,0,1,1,395
22,2,0,0,1,1,395
22,3,0,0,1,1,395
22,4,0,0,1,1,395
22,5,0,0,1,1,395
22,6,0,0,1,1,395
22,7,0,0,1,1,394
22,8,0,0,1,1,394
22,9,0,0,1,1,395
22,10,0,0,1,1,395
22,11,0,0,1,1,395
22,12,0,0,1,1,394
22,13,0,0,1,1,395
22,14,0,0,1,1,395
22,15,0,0,1,1,394
22,16,0,0,1,1,395
22,17,0,0,1,1,395
22,18,0,0,1,1,395
22,19,0,0,1,1,395
22,20,0,0,1,1,395
23,1,0,0,1,1,394
23,2,0,0,1,1,395
23,3,0,0,1,1,395
23,4,0,0,1,1,394
23,5,0,0,1,1,395
23,6,0,0,1,1,395
23,7,0,0,1,1,395
23,8,0,0,1,1,394
23,9,0,0,1,1,395
23,10,0,0,1,1,395
23,11,0,0,1,1,394
23,12,0,0,1,1,395
23,13,0,0,1,1,395
23,14,0,0,1,1,395
23,15,0,0,1,1,395
23,16,0,0,1,1,395
23,17,0,0,1,1,394
23,18,0,0,1,1,394
23,19,0,0,1,1,395
23,20,0,0,1,1,395
24,1,0,100,1,1,394
24,2,0,0,1,1,395
24,3,0,0,1,1,395
24,4,0,0,1,1,395
24,5,0,0,1,1,395
24,6,0,0,1,1,395
24,7,0,0,1,1,395
24,8,0,0,1,1,395
24,9,0,0,1,1,395
24,10,0,0,1,1,395
24,11,0,0,1,1,395
24,12,0,0,1,1,395
24,13,0,0,1,1,395
24,14,0,0,1,1,394
24,15,0,0,1,1,394
24,16,0,0,1,1,394
24,17,0,0,1,1,394
24,18,0,0,1,1,395
24,19,0,0,1,1,395
24,20,0,0,1,1,395
25,1,0,0,1,1,391
25,2,0,0,1,1,394
25,3,0,0,1,1,395
25,4,0,200,1,1,306
25,5,1,500,1,1,395
25,6,0,0,1,1,395
25,7,0,0,1,1,395
25,8,0,0,1,1,395
25,9,0,0,1,1,395
25,10,0,0,1,1,395
25,11,0,700,1,1,395
25,12,0,0,1,1,395
25,13,0,500,1,1,277
25,14,0,0,1,1,395
25,15,0,0,1,1,395
25,16,0,100,1,1,395
25,17,0,0,1,1,395
25,18,0,0,1,1,395
25,19,1,200,1,1,395
25,20,0,400,1,1,398
26,1,0,300,1,1,392
26,2,0,0,1,1,395
26,3,0,100,1,1,395
26,4,0,200,1,1,395
26,5,0,400,1,1,395
26,6,0,100,1,1,355
26,7,2,1100,1,1,325
26,8,0,0,1,1,394
26,9,0,0,1,1,395
26,10,0,0,1,1,353
26,11,0,0,1,1,395
26,12,1,1100,1,1,330
26,13,0,400,1,1,398
26,14,0,500,1,1,395
26,15,0,0,1,1,395
26,16,0,0,1,1,395
26,17,0,0,1,1,395
26,18,0,0,1,1,395
26,19,0,300,1,1,375
26,20,0,500,1,1,395
27,1,0,300,1,1,395
27,2,0,0,1,1,395
27,3,0,0,1,1,395
27,4,0,0,1,1,395
27,5,0,0,1,1,395
27,6,0,0,1,1,395
27,7,0,0,1,1,395
27,8,0,0,1,1,395
27,9,0,0,1,1,395
27,10,0,0,1,1,394
27,11,0,0,1,1,395
27,12,0,0,1,1,394
27,13,0,0,1,1,395
27,14,0,0,1,1,395
27,15,0,0,1,1,395
27,16,0,0,1,1,395
27,17,0,0,1,1,394
27,18,0,0,1,1,394
27,19,0,0,1,1,395
27,20,0,0,1,1,395
28,1,0,0,1,1,391
28,2,0,0,1,1,395
28,3,0,0,1,1,395
28,4,0,0,1,1,395
28,5,0,0,1,1,395
28,6,0,0,1,1,395
28,7,0,0,1,1,395
28,8,0,0,1,1,395
28,9,0,0,1,1,394
28,10,0,0,1,1,395
28,11,0,500,1,1,313
28,12,0,100,1,1,394
28,13,2,900,1,1,395
28,14,0,100,1,1,395
28,15,0,0,1,1,395
28,16,0,0,1,1,395
28,17,0,0,1,1,395
28,18,0,100,1,1,395
28,19,0,0,1,1,395
28,20,0,0,1,1,395
29,1,0,100,1,1,366
29,2,1,1200,1,1,395
29,3,0,0,1,1,395
29,4,0,0,1,1,395
29,5,0,0,1,1,395
29,6,0,0,1,1,395
29,7,0,400,1,1,398
29,8,0,400,1,1,394
29,9,0,0,1,1,395
29,10,0,0,1,1,395
29,11,0,400,1,1,395
29,12,0,0,1,1,395
29,13,0,0,1,1,395
29,14,0,0,1,1,395
29,15,0,0,1,1,395
29,16,0,0,1,1,395
29,17,0,0,1,1,395
29,18,0,0,1,1,395
29,19,0,0,1,1,395
29,20,0,0,1,1,395
30,1,0,400,1,1,395
30,2,0,0,1,1,394
30,3,0,400,1,1,398
30,4,0,600,1,1,0
30,5,0,100,1,1,395
30,6,0,0,1,1,395
30,7,0,1550,1,1,397
30,8,0,0,1,1,395
30,9,2,400,1,1,395
30,10,2,400,1,1,395
30,11,1,800,1,1,398
30,12,0,100,1,1,362
30,13,0,0,1,1,395
30,14,0,0,1,1,395
30,15,0,600,1,1,308
30,16,0,100,1,1,395
30,17,2,400,1,1,395
30,18,1,700,1,1,398
30,19,0,200,1,1,395
30,20,0,0,1,1,395
31,1,0,100,1,1,395
31,2,0,0,1,1,395
31,3,0,0,1,1,395
31,4,0,0,1,1,395
31,5,0,0,1,1,395
31,6,0,400,1,1,359
31,7,0,0,1,1,395
31,8,0,0,1,1,395
31,9,0,400,1,1,304
31,10,0,500,1,1,395
31,11,0,100,1,1,395
31,12,0,0,1,1,395
31,13,0,0,1,1,395
31,14,0,0,1,1,395
31,15,0,0,1,1,395
31,16,0,300,1,1,373
31,17,1,500,1,1,398
31,18,1,600,1,1,395
31,19,0,200,1,1,346
31,20,0,100,1,1,372
32,1,0,500,1,1,310
32,2,0,300,1,1,398
32,3,0,1100,1,1,395
32,4,0,100,1,1,395
32,5,0,300,1,1,395
32,6,0,200,1,1,395
32,7,0,200,1,1,395
32,8,0,0,1,1,395
32,9,0,0,1,1,395
32,10,0,0,1,1,395
32,11,0,200,1,1,393
32,12,0,400,1,1,398
32,13,0,0,1,1,395
32,14,0,0,1,1,395
32,15,1,1300,1,1,398
32,16,0,600,1,1,398
32,17,0,100,1,1,395
32,18,0,0,1,1,395
32,19,0,200,1,1,395
32,20,0,0,1,1,395
33,1,0,400,1,1,377
33,2,0,100,1,1,395
33,3,0,0,1,1,395
33,4,0,0,1,1,395
33,5,0,300,1,1,353
33,6,4,1300,1,1,366
33,7,0,400,1,1,394
33,8,0,500,1,1,330
33,9,0,100,1,1,394
33,10,1,200,1,1,394
33,11,0,0,1,1,394
33,12,0,0,1,1,394
33,13,0,0,1,1,395
33,14,0,0,1,1,395
33,15,0,0,1,1,395
33,16,0,0,1,1,395
33,17,0,0,1,1,395
33,18,0,400,1,1,398
33,19,2,700,1,1,370
33,20,1,300,1,1,373
34,1,0,500,1,1,393
34,2,0,0,1,1,395
34,3,0,0,1,1,395
34,4,1,200,1,1,395
34,5,1,200,1,1,395
34,6,1,300,1,1,374
34,7,2,800,1,1,237
34,8,0,0,1,1,395
34,9,0,0,1,1,395
34,10,0,0,1,1,395
34,11,0,0,1,1,395
34,12,0,0,1,1,395
